,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
23,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,5258448896,2998751232,862220288,7394979840,2768896,2180030464,319369216,2502168576,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,178.0
55308,montage2,0.01,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,13111541760,3712561152,1192726528,15631376384,243716096,2203119616,408297472,2855133184,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,301.0
34794,montage2,1.0,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,5257482240,11566620672,1699807232,15124295680,340824064,8996524032,996216832,10333564928,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,15546.0
22153,montage2,0.25,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,9256116224,7567986688,1267965952,15556136960,305315840,5712539648,717053952,6734909440,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,1386.0
714,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,15664455680,17694560256,2532421632,30826594304,2768896,13299290112,2717163520,16019222528,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,7733.0
55307,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,13155713024,3668389888,1226690560,15597412352,271564800,2142244864,428761088,2842570752,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,119.0
28388,montage2,0.25,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,11423100928,4344037376,1098129408,14669008896,250023936,2917486592,477880320,3645390848,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,1332.0
9194,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,5401931776,2855268352,1230028800,7027171328,2768896,966688768,865366016,1834823680,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,16238.0
4922,montage2,0.01,mViewer,17,3,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29433630720,3925385216,1333174272,32025841664,2768896,2288398336,874635264,3165802496,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,327.0
13600,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,27897122816,5461893120,1333424128,32025591808,2768896,3888390144,817455104,4708614144,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,568.0
