workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7211110400	9612992512	1219686400	15604416512	162852864	8091979776	531603456	8786436096	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	37065.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7239577600	9584525312	1216827392	15607275520	158146560	8080637952	520929280	8759713792	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	42186.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12920471552	3903631360	1117880320	15706222592	139542528	2652569600	390557696	3182669824	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	43420.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13031895040	3792207872	1089187840	15734915072	108761088	2638139392	349904896	3096805376	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46437.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12969299968	3854802944	1103450112	15720652800	127815680	2646274048	374951936	3149041664	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	34421.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7219073024	9605029888	1222205440	15601897472	161026048	8087703552	527106048	8775835648	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38352.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7193960448	9630142464	1224720384	15599382528	164917248	8097361920	537022464	8799301632	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	52993.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10554716160	6269370368	1023500288	15800586240	100765696	5186670592	340119552	5627555840	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46591.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12945125376	3878977536	1110999040	15713103872	133013504	2649292800	381722624	3164028928	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45044.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7086522368	9737580544	1251577856	15572525056	178958336	8130609152	571731968	8881299456	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	44521.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7294398464	9529704448	1212010496	15612092416	149225472	8058490880	501596160	8709312512	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45699.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10575200256	6248886272	1014738944	15809347584	97067008	5183459328	333967360	5614493696	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	42140.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13117939712	3706163200	1055383552	15768719360	87396352	2628632576	323579904	3039608832	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46329.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7240007680	9584095232	1217470464	15606632448	157884416	8080252928	520482816	8758620160	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38619.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7167537152	9656565760	1236037632	15588065280	168022016	8103931904	543944704	8815898624	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	47098.0
