,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
70867,soykb,134.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824840192,9471651840,7353188352,1069645824,15755194368,127434752,6115504128,404058112,6646996992,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,537.0
35839,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824840192,11711090688,5113749504,1214570496,15610269696,236437504,3556458496,522702848,4315598848,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,600.0
80868,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,13017894912,3806208000,1119694848,15704408064,88711168,2678583296,329863168,3097157632,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,553.0
35567,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824840192,11830435840,4994404352,1202483200,15622356992,229609472,3488931840,497410048,4215951360,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,578.0
14941,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,19170840576,14188175360,6314307584,27044708352,2768896,6620667904,1788760064,8412196864,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,430.0
14934,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23425024000,9933991936,2057515008,31301500928,2768896,6621925376,1791205376,8415899648,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,510.0
81034,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824102912,13414809600,3409293312,1022201856,15801901056,98267136,2368331776,318144512,2784743424,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,584.0
35739,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,16824840192,5767671808,11057168384,1332621312,15492218880,257396736,9185964032,710950912,10154311680,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,589.0
7858,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,4425277440,12398825472,1210839040,15613263872,163368960,10882736128,541626368,11587731456,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,419.0
27701,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6142361600,2114838528,823144448,7434055680,425984,1346695168,233811968,1580933120,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,545.0
