,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
0,ExecutedMoreThan3Ktimes,8cat_more_res,knn,75,0.9484085707005223,0.9484874566780445,967.8674038300173,0.251830006943725,0.9435762971715844,"{'knn__n_neighbors': 1, 'pca__n_components': 75}"
1,ExecutedMoreThan3Ktimes,8cat_more_res,dtr,51,0.9448729534976291,0.9449572456176634,1014.8486266758657,0.2744842585338624,0.9265049217178836,"{'dtr__criterion': 'mse', 'pca__n_components': 51}"
2,ExecutedMoreThan3Ktimes,8cat_more_res,lasso,51,0.8772761983859144,0.8774638494587188,2201.1229432101622,5.005657629291955,0.8756677539167538,"{'lasso__alpha': 0.8600000000000001, 'pca__n_components': 51}"
3,ExecutedMoreThan3Ktimes,8cat_more_res,elasticnet,47,0.8415016730782854,0.8417440252601228,2244.249471052918,5.0160851071423815,0.8385785602444605,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 47}"
4,ExecutedMoreThan3Ktimes,8cat_more_res,svr,45,0.832336409272213,0.8325927756188916,2518.643611984803,5.810015084634296,0.828665442062616,"{'pca__n_components': 45, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,ExecutedMoreThan3Ktimes,9cat_more_res,knn,55,0.9635218126655709,0.963579630334017,846.6709243133381,0.22528288657094933,0.9585721189275616,"{'knn__n_neighbors': 3, 'pca__n_components': 55}"
1,ExecutedMoreThan3Ktimes,9cat_more_res,dtr,34,0.9379687134603046,0.9380670326099256,1101.8765033843629,0.29528026992162365,0.9273086500367655,"{'dtr__criterion': 'mse', 'pca__n_components': 34}"
2,ExecutedMoreThan3Ktimes,9cat_more_res,lasso,36,0.800434089341606,0.8007503998959054,2717.954043145075,7.534344195549022,0.7966320842963162,"{'lasso__alpha': 0.11, 'pca__n_components': 36}"
3,ExecutedMoreThan3Ktimes,9cat_more_res,elasticnet,54,0.7631222853488789,0.7634977348481209,2710.395463820899,6.041345379988711,0.7593747475169328,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.30000000000000004, 'pca__n_components': 54}"
4,ExecutedMoreThan3Ktimes,9cat_more_res,svr,47,0.8381751798848492,0.8384316710780653,2748.499383179136,7.21836365140196,0.8363058757263657,"{'pca__n_components': 47, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,10cat_more_res,knn,54,0.9662277970162357,0.9662838447164214,784.3263284168391,0.22022859523651914,0.9618921976828951,"{'knn__n_neighbors': 3, 'pca__n_components': 54}"
1,ExecutedMoreThan3Ktimes,10cat_more_res,dtr,61,0.9486467071706661,0.9487319321102837,936.2544518823771,0.26533161390234516,0.9346915484428617,"{'dtr__criterion': 'mse', 'pca__n_components': 61}"
2,ExecutedMoreThan3Ktimes,10cat_more_res,lasso,88,0.8574971237215007,0.8577336187611961,2558.3812261995645,6.615031206297288,0.855310471258239,"{'lasso__alpha': 0.8600000000000001, 'pca__n_components': 88}"
3,ExecutedMoreThan3Ktimes,10cat_more_res,elasticnet,86,0.8571201829453055,0.8573573035486819,2519.2154125929073,6.468298875567496,0.855359644569218,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 86}"
4,ExecutedMoreThan3Ktimes,10cat_more_res,svr,49,0.8414783374184621,0.8417414169286015,2862.2182557799924,7.934307623804536,0.8408606601328155,"{'pca__n_components': 49, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,11cat_more_res,knn,59,0.9672894498898146,0.967346785455384,788.6423203863582,0.22359458814971633,0.9611444510269744,"{'knn__n_neighbors': 2, 'pca__n_components': 59}"
1,ExecutedMoreThan3Ktimes,11cat_more_res,dtr,92,0.9530318891700271,0.9531142156117743,918.9724682541163,0.26142948935497723,0.9356015975782932,"{'dtr__criterion': 'mse', 'pca__n_components': 92}"
2,ExecutedMoreThan3Ktimes,11cat_more_res,lasso,89,0.8697923692290347,0.8700205992076367,2403.215947133744,5.912668579907985,0.8681344711927951,"{'lasso__alpha': 0.6100000000000001, 'pca__n_components': 89}"
3,ExecutedMoreThan3Ktimes,11cat_more_res,elasticnet,72,0.8665670573099831,0.8668009406659326,2283.221799569256,5.563765711726124,0.8650278979135659,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 72}"
4,ExecutedMoreThan3Ktimes,11cat_more_res,svr,51,0.8557208710030393,0.85597376572456,2558.3017329043155,6.039438462900575,0.853994817676957,"{'pca__n_components': 51, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,continuous_more_res,knn,51,0.6042073910665162,0.6047754260978153,3408.2742586513104,0.23494604424747761,0.5106466205263265,"{'knn__n_neighbors': 12, 'pca__n_components': 51}"
1,All,continuous_more_res,dtr,71,0.9814503440708681,0.9814769662314351,1503.8070789157382,0.2626779285330231,0.9625519918402838,"{'dtr__criterion': 'mae', 'pca__n_components': 71}"
2,All,continuous_more_res,lasso,21,0.06340025652351144,0.06474444904401877,19995.441230528522,52.84617148777891,0.03608522194592362,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 21}"
3,All,continuous_more_res,elasticnet,71,0.05985840712338697,0.061207682847798206,16411.54913769523,34.49805963026294,0.04925095771272009,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 71}"
4,All,continuous_more_res,svr,39,0.05068825154198875,0.05205068812260372,16831.15308925211,53.37561087870075,0.030521184585329486,"{'pca__n_components': 39, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,All,4cat_more_res,knn,94,0.9554825253010552,0.955561590099505,2148.656862745098,0.25865204288207044,0.9181093139080374,"{'knn__n_neighbors': 2, 'pca__n_components': 94}"
1,All,4cat_more_res,dtr,87,0.946195959369499,0.9462915174768941,2209.9030550921193,0.3089112175010765,0.8610252946696351,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 87}"
2,All,4cat_more_res,lasso,58,0.4843065617273986,0.4852224537009372,11511.340527799193,24.641413137630277,0.5355429350698572,"{'lasso__alpha': 0.8600000000000001, 'pca__n_components': 58}"
3,All,4cat_more_res,elasticnet,95,0.0645886996641507,0.06625002718618533,16813.96180661894,38.06043969023358,0.04483087876270336,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.7000000000000001, 'pca__n_components': 95}"
4,All,4cat_more_res,svr,46,0.03120416198728082,0.03292478177062652,14162.383415551727,30.141619294658874,0.05269507565210918,"{'pca__n_components': 46, 'svr__alpha': 0.18009999999999998, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,All,5cat_more_res,knn,101,0.48983869969286153,0.4907996795022018,4080.995296494627,0.27928206746495515,0.40565510540990724,"{'knn__n_neighbors': 16, 'pca__n_components': 101}"
1,All,5cat_more_res,dtr,102,0.9621816318673,0.9622528695095435,2370.693001811887,0.5338791881784856,0.8618959753299751,"{'dtr__criterion': 'poisson', 'pca__n_components': 102}"
2,All,5cat_more_res,lasso,68,0.48438464550763916,0.48535589900090637,11371.286055687997,23.570607873306308,0.5353773081448772,"{'lasso__alpha': 0.91, 'pca__n_components': 68}"
3,All,5cat_more_res,elasticnet,92,0.05111495883705386,0.05290235306980673,13950.710704509718,25.55365219714394,0.04087298556313762,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 92}"
4,All,5cat_more_res,svr,57,0.14513321747751295,0.14674351154957466,26568.373678653224,81.307896165742,0.11403773571449144,"{'pca__n_components': 57, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,All,6cat_more_res,knn,51,0.9555421036079788,0.9556282406825426,2194.484240173654,0.24334880289843,0.9021832883735768,"{'knn__n_neighbors': 2, 'pca__n_components': 51}"
1,All,6cat_more_res,dtr,66,0.8944705123954155,0.8946749755410023,2465.3327861794305,0.28063111327147666,0.8570150544307744,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 66}"
2,All,6cat_more_res,lasso,66,0.48535601545911156,0.48635313702508365,11390.717940728695,19.29191553351739,0.5362779971807479,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 66}"
3,All,6cat_more_res,elasticnet,96,0.07543242105236792,0.07722376866325997,18665.38668490577,42.07309092948067,0.055055901258933004,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 96}"
4,All,6cat_more_res,svr,57,0.062071297288395666,0.06388853204661848,26246.573127876884,59.68959242106478,0.030043489623957143,"{'pca__n_components': 57, 'svr__alpha': 0.1901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,All,7cat_more_res,knn,48,0.9557063096511499,0.9557953070556038,2004.9832355632097,0.2367763417553646,0.9057819857966112,"{'knn__n_neighbors': 2, 'pca__n_components': 48}"
1,All,7cat_more_res,dtr,90,0.8264498114884956,0.8267985184081126,2240.908383115369,0.3187292827314859,0.7910548175163801,"{'dtr__criterion': 'mse', 'pca__n_components': 90}"
2,All,7cat_more_res,lasso,101,0.48642030624166066,0.48745221980236775,11984.284187786265,25.76289022063334,0.5413878884074088,"{'lasso__alpha': 0.51, 'pca__n_components': 101}"
3,All,7cat_more_res,elasticnet,85,0.12029952779189923,0.12206707206528933,21184.229767788835,53.22633926226782,0.10996793854121889,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.2, 'pca__n_components': 85}"
4,All,7cat_more_res,svr,56,0.07194094331337253,0.07380565240793147,32911.65962010904,95.1944425997581,0.03144995529801026,"{'pca__n_components': 56, 'svr__alpha': 0.1701, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,8cat_more_res,knn,105,0.9521716745948512,0.9522703480802229,1927.8019601863314,0.21944601773815522,0.8497676342121327,"{'knn__n_neighbors': 3, 'pca__n_components': 105}"
1,All,8cat_more_res,dtr,94,0.9149286852441549,0.9151041938587888,2350.759099797284,0.2612283077715212,0.8644060302530493,"{'dtr__criterion': 'mse', 'pca__n_components': 94}"
2,All,8cat_more_res,lasso,112,0.48549099884187386,0.4865524701764723,11743.242910907951,26.36245709462922,0.536094488935403,"{'lasso__alpha': 0.51, 'pca__n_components': 112}"
3,All,8cat_more_res,elasticnet,113,0.05180849998731818,0.05376469141391682,13970.144182640051,24.776648852404126,0.04830222639012188,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 113}"
4,All,8cat_more_res,svr,58,0.008625018388695005,0.010670300633417118,35349.85452722037,80.66241135117014,0.051177183982085706,"{'pca__n_components': 58, 'svr__alpha': 0.1301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,All,9cat_more_res,knn,115,0.5731507487216805,0.5740620016530809,3468.9424957117762,0.2365144377679575,0.49589163632394917,"{'knn__n_neighbors': 13, 'pca__n_components': 115}"
1,All,9cat_more_res,dtr,74,0.8748115286651714,0.8750787854569773,2289.838858690777,0.2720215658300563,0.8280155104189268,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 74}"
2,All,9cat_more_res,lasso,94,0.48520016250427234,0.4862991754686796,11721.396879737793,25.246529408418787,0.5335249245592393,"{'lasso__alpha': 0.41000000000000003, 'pca__n_components': 94}"
3,All,9cat_more_res,elasticnet,92,0.05564537679051251,0.057661418557257926,14618.591362522882,25.597052198838647,0.05146489026155743,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.1, 'pca__n_components': 92}"
4,All,9cat_more_res,svr,61,0.04344595631663617,0.045488041839192195,28375.569427318205,71.14004445892371,0.04012017487230807,"{'pca__n_components': 61, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,10cat_more_res,knn,106,0.9390274625071485,0.939163098018058,1985.6736630608327,0.21819315262218583,0.7743223604794921,"{'knn__n_neighbors': 4, 'pca__n_components': 106}"
1,All,10cat_more_res,dtr,110,0.9277883297620279,0.9279489671110557,2079.855650036776,0.2888148066507586,0.8694788847486653,"{'dtr__criterion': 'mse', 'pca__n_components': 110}"
2,All,10cat_more_res,lasso,92,0.48525306563215487,0.48639813792704223,12145.132407893889,26.014416026917818,0.5351041712382325,"{'lasso__alpha': 0.51, 'pca__n_components': 92}"
3,All,10cat_more_res,elasticnet,90,0.13748429832477804,0.1394029942274677,23381.03488192443,50.58146233165522,0.14586546628118963,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 90}"
4,All,10cat_more_res,svr,62,0.0031934690353072614,0.005410899515728151,7610.183539493505,1.4560491536120304,0.009277743302391783,"{'pca__n_components': 62, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,11cat_more_res,knn,101,0.9742000967038583,0.9742593408576724,1708.3769441903019,0.24571824172718112,0.9104767005376659,"{'knn__n_neighbors': 1, 'pca__n_components': 101}"
1,All,11cat_more_res,dtr,97,0.8922662499930522,0.8925136383178501,2324.424465852215,0.31034042924148914,0.8131084362355183,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 97}"
2,All,11cat_more_res,lasso,111,0.485562125662544,0.4867434260808138,12488.245647522072,25.649674988858465,0.5350326059269452,"{'lasso__alpha': 0.51, 'pca__n_components': 111}"
3,All,11cat_more_res,elasticnet,87,0.13807240840080082,0.14005164724627994,23068.621400587326,48.47611291471766,0.13337957274075501,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 87}"
4,All,11cat_more_res,svr,62,0.06700631072134644,0.06914873819484346,21447.645030159587,46.149900050222065,0.042498223220543974,"{'pca__n_components': 62, 'svr__alpha': 0.050100000000000006, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
