,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,read_sum,write_sum,cpu_max,cpu_mean,memory_mean,memory_max,execTimeMs
81042,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,12933226496,3890876416,1157038080,15667064832,106823680,2686611456,354037760,3147472896,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,0.2693208430913349,0.26229508196721313,0.5925058548009368,0.7119437939110069,0.405152224824356,0.5152224824355972,106419.0
35740,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,5767151616,11057688576,1332477952,15492362240,257421312,9186156544,710946816,10154524672,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.2927400468384075,0.30679156908665106,0.5058548009367682,0.6463700234192038,0.3325526932084309,0.5644028103044496,111502.0
7866,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,13189005312,3635097600,1071390720,15752712192,104939520,2532421632,324145152,2961506304,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.18032786885245902,0.1756440281030445,0.7435597189695551,0.8407494145199063,0.6463700234192038,0.8313817330210773,90692.0
27702,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6125957120,2131243008,834785280,7422414848,425984,1349189632,239759360,1589374976,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7517564402810305,0.747072599531616,0.040983606557377046,0.2529274004683841,0.05620608899297424,0.02576112412177986,195489.0
45574,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,5348999168,11475107840,1216987136,15607119872,163454976,9919033344,576958464,10659446784,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.06557377049180328,0.07259953161592506,0.667447306791569,0.8430913348946136,0.3442622950819672,0.234192037470726,83450.0
7869,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,4413833216,12410269696,1211072512,15613030400,165093376,10888355840,546693120,11600142336,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.22716627634660422,0.22716627634660422,0.6451990632318502,0.9203747072599532,0.7681498829039812,0.8266978922716628,98746.0
27990,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6110527488,2146672640,845225984,7411974144,425984,1351700480,247209984,1599336448,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7728337236533958,0.7751756440281031,0.03044496487119438,0.24355971896955503,0.03747072599531616,0.00468384074941452,201597.0
27769,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,11057111040,5766991872,1327534080,15496568832,339464192,3680997376,879521792,4899983360,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.1405152224824356,0.1358313817330211,0.6206088992974239,0.5644028103044496,0.47540983606557374,0.35362997658079626,87684.0
27323,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,11978616832,3788521472,1053384704,14713753600,88731648,2700726272,327610368,3117068288,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.8032786885245902,0.810304449648712,0.26346604215456676,0.3091334894613583,0.7049180327868853,0.8032786885245902,217696.0
18964,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,12299862016,4524244992,1073586176,15750520832,121167872,3350855680,382685184,3854708736,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.06088992974238876,0.06791569086651054,0.8735362997658079,0.8758782201405153,0.5737704918032787,0.8407494145199063,82952.0
45688,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824090624,6358568960,10465521664,1084854272,15739236352,187473920,9056428032,538947584,9782849536,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.03044496487119438,0.03044496487119438,0.6451990632318502,0.9414519906323185,0.3091334894613583,0.585480093676815,79332.0
45861,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,6418952192,10405154816,1223475200,15600631808,187478016,8811069440,587046912,9585594368,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.06791569086651054,0.0702576112412178,0.5398126463700234,0.7892271662763466,0.4637002341920375,0.550351288056206,82498.0
73713,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8058761216,8765341696,3242188800,13581914112,180998144,5285003264,422481920,5888483328,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.82903981264637,0.8384074941451991,0.4402810304449649,0.1405152224824356,0.6112412177985949,0.3723653395784543,231516.0
27846,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6087032832,2170167296,856543232,7400656896,425984,1357471744,265330688,1623228416,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7587822014051523,0.7564402810304449,0.02576112412177986,0.22950819672131145,0.1522248243559719,0.36768149882903983,197069.0
28093,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4432154624,3825045504,1089277952,7167922176,2768896,2449625088,594845696,3047239680,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6604215456674473,0.6510538641686183,0.09367681498829039,0.3231850117096019,0.11007025761124123,0.02810304449648712,181604.0
14971,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,19284512768,14074503168,5926744064,27432271872,2768896,6704697344,1941774336,8649240576,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.4800936768149883,0.4894613583138173,0.9789227166276346,0.5128805620608899,0.7751756440281031,0.9133489461358313,131341.0
55054,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,10379378688,6444724224,1060929536,15763173376,150212608,5259730944,372211712,5782155264,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.7540983606557377,0.7423887587822015,0.32786885245901637,0.13817330210772835,0.8266978922716628,0.34660421545667447,192514.0
29226,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8963510272,7860592640,1367392256,15456710656,330797056,5764026368,789090304,6883913728,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.9601873536299766,0.9578454332552693,0.35597189695550346,0.01873536299765808,0.9625292740046838,0.6018735362997658,274255.0
10508,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,20153036800,13205979136,7107743744,26251272192,2768896,4751994880,1841287168,6596050944,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.8594847775175645,0.9110070257611241,0.41686182669789223,0.13348946135831383,0.522248243559719,0.8946135831381733,255248.0
18522,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824090624,10084769792,6739320832,1277870080,15546220544,336863232,4985835520,538685440,5861384192,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.19672131147540983,0.20140515222482436,0.8981264637002342,0.6533957845433256,0.25526932084309134,0.16393442622950818,92705.0
12086,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,5132201984,3124998144,1074847744,7182352384,2768896,1780400128,552247296,2335416320,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7634660421545668,0.7587822014051523,0.07259953161592506,0.2997658079625293,0.1756440281030445,0.39812646370023425,197096.0
53817,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7095906304,9728196608,1243484160,15580618752,166699008,8171458560,549593088,8887750656,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.42622950819672134,0.4402810304449649,0.5925058548009368,0.8126463700234191,0.4800936768149883,0.6510538641686183,125091.0
73541,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8217300992,8606801920,3141382144,13682720768,166494208,5267271680,395485184,5829251072,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.981264637002342,0.9718969555035128,0.22950819672131145,0.00936768149882904,0.8313817330210773,0.12177985948477751,302625.0
21440,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7398043648,9426059264,1325424640,15498678272,317939712,7282352128,972914688,8573206528,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.48711943793911006,0.477751756440281,0.8735362997658079,0.5269320843091335,0.7306791569086651,0.33021077283372363,126875.0
37149,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,9685397504,6081740800,1485299712,14281838592,338259968,3805204480,871800832,5015265280,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.3770491803278688,0.37939110070257615,0.5269320843091335,0.6182669789227166,0.1451990632318501,0.7049180327868853,118287.0
27789,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6206394368,2050805760,783048704,7474151424,425984,1331662848,210612224,1542701056,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7189695550351288,0.7189695550351288,0.14168618266978922,0.3185011709601874,0.01873536299765808,0.021077283372365342,191472.0
54938,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,8594546688,8229539840,3138523136,13685563392,152698880,4925677568,388542464,5466918912,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.810304449648712,0.8220140515222483,0.4238875878220141,0.08430913348946137,0.6557377049180327,0.7728337236533958,221962.0
55085,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,8883466240,7940620288,2484969472,14339117056,158969856,5276921856,406573056,5842464768,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.5737704918032787,0.5761124121779859,0.2716627634660422,0.2740046838407494,0.4707259953161593,0.2576112412177986,152988.0
7715,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,4501581824,12322521088,1213353984,15610748928,123592704,10862501888,520441856,11506536448,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.03981264637002342,0.03981264637002342,0.6990632318501171,0.7166276346604215,0.7189695550351288,0.9718969555035128,80963.0
46079,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824090624,6379999232,10444091392,1083363328,15740727296,184152064,9049780224,527265792,9761198080,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.05152224824355972,0.06088992974238876,0.8981264637002342,0.9625292740046838,0.2927400468384075,0.8665105386416861,82834.0
81240,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,4775911424,12048191488,1503449088,15320653824,347787264,9604919296,1058091008,11010797568,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,0.1522248243559719,0.14988290398126464,0.8981264637002342,0.8173302107728336,0.48477751756440285,0.8501170960187353,89002.0
10505,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,19708612608,13650403328,7629144064,25729871872,2768896,4703391744,1832304640,6538465280,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9344262295081966,0.9391100702576112,0.1920374707259953,0.08196721311475409,0.8758782201405153,0.9039812646370023,266026.0
18667,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,10953060352,5871046656,1342595072,15481511936,338341888,3776757760,862785536,4977885184,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.00936768149882904,0.021077283372365342,0.5269320843091335,0.7564402810304449,0.18735362997658078,0.3629976580796253,76827.0
12304,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,7045222400,1211977728,780734464,7476465664,425984,556015616,166232064,722673664,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7213114754098361,0.7049180327868853,0.13348946135831383,0.26463700234192034,0.12412177985948478,0.08430913348946137,189186.0
15390,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,21682053120,11676962816,3626696704,29732319232,2768896,6685065216,1888186368,8576020480,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.946135831381733,0.9484777517564403,0.21662763466042154,0.13114754098360656,0.9320843091334895,0.9601873536299766,267820.0
28090,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4390797312,3866402816,1104523264,7152676864,2768896,2463555584,607264768,3073589248,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6627634660421546,0.667447306791569,0.046838407494145196,0.27868852459016397,0.09836065573770492,0.30679156908665106,183451.0
7658,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824086528,10138288128,6685798400,1045073920,15779012608,158527488,5448757248,430571520,6037856256,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.09133489461358314,0.11007025761124123,0.6990632318501171,0.7798594847775177,0.3044496487119438,0.2693208430913349,84268.0
6455,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824086528,10436009984,6388076544,1045295104,15778791424,130838528,5211648000,389894144,5732380672,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.14754098360655737,0.14754098360655737,0.4590163934426229,0.7259953161592506,0.24355971896955503,0.6182669789227166,88964.0
70899,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,12278419456,4546420736,1052606464,15772233728,112738304,3412619264,365678592,3891036160,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.414519906323185,0.38875878220140514,0.667447306791569,0.5831381733021077,0.6861826697892272,0.31615925058548006,121470.0
39902,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,4744695808,12079411200,1415110656,15408996352,257241088,10148610048,699310080,11105161216,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.14285714285714288,0.14285714285714288,0.765807962529274,0.6018735362997658,0.5035128805620609,0.15456674473067916,86308.0
55139,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8779943936,8044158976,2631901184,14192201728,152334336,5264089088,387977216,5804400640,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.8313817330210773,0.8337236533957845,0.17330210772833723,0.06557377049180328,0.6955503512880563,0.4707259953161593,226718.0
27658,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,2257260544,5999939584,726110208,7531089920,2768896,5359976448,294850560,5657595904,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.648711943793911,0.629976580796253,0.11592505854800937,0.4309133489461358,0.4964871194379391,0.09367681498829039,180096.0
80108,soykb,56.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,11171893248,5652209664,1345884160,15478218752,337768448,3573030912,852406272,4763205632,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.9953161592505855,0.9953161592505855,0.914519906323185,0.00702576112412178,0.9953161592505855,0.26463700234192034,500103.0
37202,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7000567808,8766570496,1388605440,14378532864,342233088,6592532480,897896448,7832662016,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.3957845433255269,0.405152224824356,0.8735362997658079,0.6955503512880563,0.45433255269320844,0.7096018735362998,121317.0
53789,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7211659264,9612443648,1223991296,15600111616,154083328,8125980672,517685248,8797749248,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.40749414519906324,0.3957845433255269,0.6206088992974239,0.8243559718969555,0.5667447306791569,0.6323185011709601,120912.0
29075,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,7825670144,8998432768,2399617024,14424485888,330850304,5853724672,794824704,6979399680,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.9718969555035128,0.9672131147540983,0.20023419203747073,0.01639344262295082,0.8407494145199063,0.2997658079625293,291510.0
73397,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,11632168960,5191933952,1490239488,15333863424,101666816,3645952000,353042432,4100661248,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.5362997658079626,0.5292740046838407,0.382903981264637,0.4637002341920375,0.7330210772833723,0.21779859484777517,137424.0
80840,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13015203840,3808899072,1119879168,15704223744,89620480,2679275520,331059200,3099955200,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,0.40046838407494145,0.40046838407494145,0.7435597189695551,0.5878220140515222,0.7728337236533958,0.7775175644028103,118224.0
80955,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824086528,13454307328,3369779200,1011900416,15812186112,84541440,2364108800,300412928,2749063168,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,0.4215456674473068,0.41686182669789223,0.7939110070257611,0.8992974238875878,0.37470725995316156,0.38875878220140514,123242.0
53846,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13339877376,3484225536,1044869120,15779233792,80789504,2453200896,304410624,2838401024,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.2903981264637002,0.2927400468384075,0.8395784543325527,0.8266978922716628,0.5175644028103045,0.6252927400468384,108129.0
10634,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,19684028416,13674987520,5682343936,27676672000,2768896,6641770496,1847316480,8491855872,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9250585480093677,0.9344262295081966,0.6990632318501171,0.10070257611241218,0.7939110070257611,0.936768149882904,264424.0
51168,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,9691529216,7132573696,2517512192,14306590720,300793856,4254420992,493383680,5048598528,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.5714285714285715,0.5737704918032787,0.3185011709601874,0.31381733021077285,0.48711943793911006,0.5175644028103045,154218.0
53820,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,12857856000,3966246912,1139814400,15684288512,87527424,2820202496,337035264,3244765184,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.3185011709601874,0.3185011709601874,0.667447306791569,0.6838407494145199,0.5128805620608899,0.3957845433255269,111389.0
8462,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,8208519168,7558619136,1154129920,14613008384,297394176,5933408256,582135808,6812938240,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.2716627634660422,0.26463700234192034,0.7213114754098361,0.6978922716627635,0.2740046838407494,0.7377049180327869,107573.0
54880,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,11178328064,5645758464,1096290304,15727796224,147238912,4427370496,372322304,4946931712,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.5480093676814988,0.5409836065573771,0.37939110070257615,0.4098360655737705,0.7540983606557377,0.5386416861826698,141702.0
53558,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10631364608,6192738304,1002250240,15821852672,87293952,5176627200,324112384,5588033536,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.36533957845433257,0.3583138173302107,0.7435597189695551,0.6252927400468384,0.6206088992974239,0.5597189695550351,114823.0
54995,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,9370058752,7454027776,1971716096,14852370432,165445632,5286866944,419356672,5871669248,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.6135831381733021,0.6463700234192038,0.3360655737704918,0.18501170960187352,0.14285714285714288,0.5761124121779859,182011.0
74933,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,8777658368,8046448640,1249947648,15574159360,322662400,6272303104,625868800,7220834304,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.00468384074941452,0.00468384074941452,0.5269320843091335,0.9344262295081966,0.16159250585480095,0.1405152224824356,75774.0
53730,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13374177280,3449925632,1026179072,15797923840,107401216,2372792320,330985472,2811179008,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.30210772833723654,0.297423887587822,0.4824355971896956,0.6885245901639344,0.36065573770491804,0.3126463700234192,108285.0
19147,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,6441361408,10382745600,1055678464,15768428544,172216320,9030012928,526319616,9728548864,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.18501170960187352,0.18735362997658078,0.914519906323185,0.7985948477751756,0.4730679156908665,0.22482435597189696,90407.0
7133,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7707828224,8059310080,1231781888,14535356416,312393728,6220394496,713719808,7246508032,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.35597189695550346,0.36065573770491804,0.8395784543325527,0.8618266978922716,0.3864168618266979,0.7072599531615925,117829.0
18659,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,23299842048,10059173888,2065276928,31293739008,2768896,6665490432,1857359872,8525619200,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.927400468384075,0.9203747072599532,0.26697892271662765,0.12177985948477751,0.9765807962529274,0.9297423887587821,246934.0
53874,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10640179200,6183923712,995848192,15828254720,86740992,5176336384,322789376,5585866752,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.2576112412177986,0.25526932084309134,0.5925058548009368,0.6370023419203747,0.41920374707259955,0.3817330210772834,104399.0
18464,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,5121003520,11703103488,1426161664,15397945344,323731456,9677426688,701284352,10702442496,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.17330210772833723,0.17096018735362997,0.6990632318501171,0.9882903981264637,0.20843091334894612,0.08899297423887587,91884.0
30483,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7084462080,8682676224,2343161856,13423976448,314249216,5714964480,741310464,6770524160,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.8220140515222483,0.8266978922716628,0.26346604215456676,0.2224824355971897,0.7517564402810305,0.6838407494145199,225128.0
54077,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7053500416,9770602496,1254895616,15569207296,171032576,8186310656,560590848,8917934080,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.4613583138173302,0.4824355971896956,0.4730679156908665,0.765807962529274,0.5573770491803279,0.6545667447306792,129193.0
